"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
27799,"Buckhorn Grill","845 Market St FE-5",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155979770,"27799_20160229","2/29/16",80,"27799_20160229_103105","Improper cooling methods","High Risk"
1249,"KABABAYAN FAST FOOD","2706 MISSION St",94110,37.753691,-122.418657,"(37.753691, -122.418657)",14155929635,"1249_20171002","10/2/17",78,"1249_20171002_103102","Unclean hands or improper use of gloves","High Risk"
2326,"IRMA'S PAMPANGA RESTAURANT","2901 16th St",94103,37.765123,-122.417919,"(37.765123, -122.417919)",14155626688,"2326_20151105","11/5/15",63,"2326_20151105_103108","Contaminated or adulterated food","High Risk"
3165,"HAN IL KWAN","1802 BALBOA St",94121,37.776599,-122.478292,"(37.776599, -122.478292)",14153598244,"3165_20161003","10/3/16",79,"3165_20161003_103103","High risk food holding temperature","High Risk"
2315,"TAQUERIA CAN-CUN","2288 MISSION St",94110,37.760487,-122.419285,"(37.760487, -122.419285)",14155259560,"2315_20180917","9/17/18",81,"2315_20180917_103109","Unclean or unsanitary food contact surfaces","High Risk"
61915,"La Loma Produce Nos. 3 & 9 Inc","5652 MISSION St",94112,37.710685,-122.447907,"(37.710685, -122.447907)",14155589254,"61915_20160527","5/27/16",67,"61915_20160527_103103","High risk food holding temperature","High Risk"
2599,"HONG KONG RESTAURANT","2728 SAN BRUNO Ave",94134,37.727159,-122.403452,"(37.727159, -122.403452)",14155461818,"2599_20160614","6/14/16",74,"2599_20160614_103103","High risk food holding temperature","High Risk"
2406,"THEP-PHANON RESTAURANT","400 WALLER St",94117,37.77124,-122.430299,"(37.77124, -122.430299)",14155432526,"2406_20180301","3/1/18",85,"2406_20180301_103107","Improper reheating of food","High Risk"
1426,"SWEET DELIGHT BAKERY","4476A MISSION",94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,"1426_20161026","10/26/16",70,"1426_20161026_103105","Improper cooling methods","High Risk"
1021,"LA SANTANECA DE LA MISSION","2815 MISSION St",94110,37.751885,-122.418406,"(37.751885, -122.418406)",14155282131,"1021_20160819","8/19/16",91,"1021_20160819_103105","Improper cooling methods","High Risk"
27799,"Buckhorn Grill","845 Market St FE-5",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155979770,"27799_20160711","7/11/16",87,"27799_20160711_103103","High risk food holding temperature","High Risk"
2326,"IRMA'S PAMPANGA RESTAURANT","2901 16th St",94103,37.765123,-122.417919,"(37.765123, -122.417919)",14155626688,"2326_20151105","11/5/15",63,"2326_20151105_103103","High risk food holding temperature","High Risk"
320,"NAPOLI PIZZA RESTAURANT","1045 POLK St",94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,"320_20180522","5/22/18",81,"320_20180522_103114","High risk vermin infestation","High Risk"
7214,"SUN FAT SEAFOOD","2687 MISSION St",94110,37.754094,-122.418586,"(37.754094, -122.418586)",14155289339,"7214_20180726","7/26/18",87,"7214_20180726_103109","Unclean or unsanitary food contact surfaces","High Risk"
59044,"Taqueria Cazadores","1600 C Mission St",94110,37.749851,-122.415121,"(37.749851, -122.415121)",14156781286,"59044_20180122","1/22/18",78,"59044_20180122_103103","High risk food holding temperature","High Risk"
2599,"HONG KONG RESTAURANT","2728 SAN BRUNO Ave",94134,37.727159,-122.403452,"(37.727159, -122.403452)",14155461818,"2599_20160614","6/14/16",74,"2599_20160614_103102","Unclean hands or improper use of gloves","High Risk"
2326,"IRMA'S PAMPANGA RESTAURANT","2901 16th St",94103,37.765123,-122.417919,"(37.765123, -122.417919)",14155626688,"2326_20151105","11/5/15",63,"2326_20151105_103114","High risk vermin infestation","High Risk"
2749,"TAQUERIA CANCUN","3211 MISSION St",94110,37.745433,-122.419945,"(37.745433, -122.419945)",14155551414,"2749_20180518","5/18/18",89,"2749_20180518_103105","Improper cooling methods","High Risk"
62057,"Ashley's Cafe","4454 California St",94118,37.784976,-122.465169,"(37.784976, -122.465169)",14155836269,"62057_20160526","5/26/16",79,"62057_20160526_103102","Unclean hands or improper use of gloves","High Risk"
3626,"Beretta","1199 VALENCIA St",94110,37.753823,-122.420786,"(37.753823, -122.420786)",14155691199,"3626_20171004","10/4/17",89,"3626_20171004_103105","Improper cooling methods","High Risk"
71168,"Mangrove Kitchen","312 DIVISADERO St",94117,37.772458,-122.437247,"(37.772458, -122.437247)",14155795454,"71168_20151020","10/20/15",65,"71168_20151020_103114","High risk vermin infestation","High Risk"
61915,"La Loma Produce Nos. 3 & 9 Inc","5652 MISSION St",94112,37.710685,-122.447907,"(37.710685, -122.447907)",14155589254,"61915_20160527","5/27/16",67,"61915_20160527_103110","Unapproved food source","High Risk"
7087,"VALENCIA FARMER'S MARKET","1299 VALENCIA St",94110,37.752162,-122.420585,"(37.752162, -122.420585)",14155286863,"7087_20180308","3/8/18",87,"7087_20180308_103103","High risk food holding temperature","High Risk"
2553,"Its Tops Coffee Shop","1801 Market St",94103,37.771497,-122.423802,"(37.771497, -122.423802)",14155436395,"2553_20180308","3/8/18",74,"2553_20180308_103109","Unclean or unsanitary food contact surfaces","High Risk"
3885,"IZZY'S STEAK & CHOP HOUSE","3345 STEINER St",94123,37.800384,-122.437864,"(37.800384, -122.437864)",14155560487,"3885_20160616","6/16/16",83,"3885_20160616_103114","High risk vermin infestation","High Risk"
61915,"La Loma Produce Nos. 3 & 9 Inc","5652 MISSION St",94112,37.710685,-122.447907,"(37.710685, -122.447907)",14155589254,"61915_20160527","5/27/16",67,"61915_20160527_103109","Unclean or unsanitary food contact surfaces","High Risk"
290,"BISTRO AIX","3340 STEINER St",94123,37.800187,-122.437756,"(37.800187, -122.437756)",14155200100,"290_20160615","6/15/16",89,"290_20160615_103114","High risk vermin infestation","High Risk"
1300,"WE BE SUSHI","1071 VALENCIA St",94110,37.755824,-122.420986,"(37.755824, -122.420986)",14155820607,"1300_20171005","10/5/17",74,"1300_20171005_103109","Unclean or unsanitary food contact surfaces","High Risk"
63082,"The Brick Yard","1787 Union St",94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,"63082_20180731","7/31/18",81,"63082_20180731_103114","High risk vermin infestation","High Risk"
71168,"Mangrove Kitchen","312 DIVISADERO St",94117,37.772458,-122.437247,"(37.772458, -122.437247)",14155795454,"71168_20151020","10/20/15",65,"71168_20151020_103103","High risk food holding temperature","High Risk"
71657,"Baan","534 IRVING St",94122,37.764188,-122.463683,"(37.764188, -122.463683)",14155374505,"71657_20171010","10/10/17",70,"71657_20171010_103105","Improper cooling methods","High Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20160712","7/12/16",75,"3862_20160712_103105","Improper cooling methods","High Risk"
61285,"Cocola","3251 20th Ave 186",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155246238,"61285_20160218","2/18/16",93,"61285_20160218_103103","High risk food holding temperature","High Risk"
71657,"Baan","534 IRVING St",94122,37.764188,-122.463683,"(37.764188, -122.463683)",14155374505,"71657_20171010","10/10/17",70,"71657_20171010_103103","High risk food holding temperature","High Risk"
7488,"EUROPA EXPRESS","746-750 LA PLAYA St",94121,37.774248,-122.510043,"(37.774248, -122.510043)",14155644917,"7488_20160712","7/12/16",79,"7488_20160712_103103","High risk food holding temperature","High Risk"
522,"Boudin Sourdough Bakery","3251 20th Ave",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155561849,"522_20151124","11/24/15",93,"522_20151124_103103","High risk food holding temperature","High Risk"
7744,"SAFEWAY #759","625 MONTEREY Blvd",94127,37.731523,-122.45005,"(37.731523, -122.45005)",14155582421,"7744_20160219","2/19/16",87,"7744_20160219_103112","No hot water or running water","High Risk"
27377,"Sorabol","845 Market St FC-3",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155775959,"27377_20160826","8/26/16",87,"27377_20160826_103109","Unclean or unsanitary food contact surfaces","High Risk"
5257,"LITTLE BAOBAB","3388 19th St",94110,37.760295,-122.418953,"(37.760295, -122.418953)",14155776209,"5257_20161214","12/14/16",91,"5257_20161214_103114","High risk vermin infestation","High Risk"
63619,"Subway Sandwiches","77 Van Ness Ave #100",94102,37.776133,-122.419484,"(37.776133, -122.419484)",14155981866,"63619_20180731","7/31/18",89,"63619_20180731_103103","High risk food holding temperature","High Risk"
591,"YOU SEE SUSHI","94 JUDAH St",94122,37.762378,-122.462692,"(37.762378, -122.462692)",14155684010,"591_20160615","6/15/16",83,"591_20160615_103109","Unclean or unsanitary food contact surfaces","High Risk"
27799,"Buckhorn Grill","845 Market St FE-5",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155979770,"27799_20160229","2/29/16",80,"27799_20160229_103109","Unclean or unsanitary food contact surfaces","High Risk"
2358,"TAQUERIA SAN JOSE #1","2830 MISSION St",94110,37.751687,-122.418455,"(37.751687, -122.418455)",14155280203,"2358_20160222","2/22/16",89,"2358_20160222_103103","High risk food holding temperature","High Risk"
5835,"Rosa Parks Elementary School","1501 O'Farrell St",94115,37.783604,-122.430141,"(37.783604, -122.430141)",14155745519,"5835_20180524","5/24/18",93,"5835_20180524_103114","High risk vermin infestation","High Risk"
24198,"Olivo's Taqueria","1017 Larkin St",94109,37.787288,-122.418389,"(37.787288, -122.418389)",14155933019,"24198_20180313","3/13/18",89,"24198_20180313_103105","Improper cooling methods","High Risk"
2743,"NOAH'S NEW YORK BAGELS #2147","2300 16 th St",94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155862802,"2743_20171011","10/11/17",87,"2743_20171011_103103","High risk food holding temperature","High Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20180625","6/25/18",77,"3651_20180625_103109","Unclean or unsanitary food contact surfaces","High Risk"
628,"EL BURRITO EXPRESS #2","1812 DIVISADERO St",94115,37.786407,-122.440057,"(37.786407, -122.440057)",14155774246,"628_20160418","4/18/16",82,"628_20160418_103105","Improper cooling methods","High Risk"
2755,"SOCIALE","3665 SACRAMENTO St",94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,"2755_20160223","2/23/16",86,"2755_20160223_103103","High risk food holding temperature","High Risk"
4978,"Angel's Market","1649 Castro St",94114,37.748214,-122.433746,"(37.748214, -122.433746)",14155648309,"4978_20171010","10/10/17",70,"4978_20171010_103108","Contaminated or adulterated food","High Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20161031","10/31/16",78,"10886_20161031_103105","Improper cooling methods","High Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20160615","6/15/16",87,"1950_20160615_103109","Unclean or unsanitary food contact surfaces","High Risk"
3850,"Thai House Express On Castro","599 Castro",94114,37.759404,-122.434836,"(37.759404, -122.434836)",14155865000,"3850_20161215","12/15/16",87,"3850_20161215_103109","Unclean or unsanitary food contact surfaces","High Risk"
2553,"Its Tops Coffee Shop","1801 Market St",94103,37.771497,-122.423802,"(37.771497, -122.423802)",14155436395,"2553_20180308","3/8/18",74,"2553_20180308_103114","High risk vermin infestation","High Risk"
628,"EL BURRITO EXPRESS #2","1812 DIVISADERO St",94115,37.786407,-122.440057,"(37.786407, -122.440057)",14155774246,"628_20160418","4/18/16",82,"628_20160418_103102","Unclean hands or improper use of gloves","High Risk"
856,"DELFINA RESTAURANT","3621 18th St",94110,37.761514,-122.424318,"(37.761514, -122.424318)",14155554094,"856_20151014","10/14/15",93,"856_20151014_103103","High risk food holding temperature","High Risk"
3317,"Pane e Vino Trattoria","1715 UNION St",94123,37.798063,-122.427637,"(37.798063, -122.427637)",14155442111,"3317_20180529","5/29/18",86,"3317_20180529_103114","High risk vermin infestation","High Risk"
59331,"The Lunch Box","50 Phelan Ave.",94112,37.723638,-122.452273,"(37.723638, -122.452273)",14155323220,"59331_20160426","4/26/16",87,"59331_20160426_103103","High risk food holding temperature","High Risk"
2808,"NEW EMMY'S RESTAURANT","1923 OCEAN Ave",94127,37.725404,-122.462776,"(37.725404, -122.462776)",14155728615,"2808_20160426","4/26/16",74,"2808_20160426_103105","Improper cooling methods","High Risk"
5870,"CARMICHAEL ELEMENTARY SCHOOL","55 SHERMAN St",94103,37.776948,-122.406342,"(37.776948, -122.406342)",14155246294,"5870_20160916","9/16/16",91,"5870_20160916_103102","Unclean hands or improper use of gloves","High Risk"
1700,"Raintree Cafe","118 West Portal Ave",94127,37.739413,-122.46744,"(37.739413, -122.46744)",14155249000,"1700_20161116","11/16/16",89,"1700_20161116_103103","High risk food holding temperature","High Risk"
2369,"CLOONEY'S","1401 Valencia St",94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,"2369_20180313","3/13/18",83,"2369_20180313_103109","Unclean or unsanitary food contact surfaces","High Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20161031","10/31/16",78,"10886_20161031_103102","Unclean hands or improper use of gloves","High Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20170104","1/4/17",66,"3862_20170104_103105","Improper cooling methods","High Risk"
544,"THAI TIME RESTAURANT","315 08th Ave",94118,37.782534,-122.466615,"(37.782534, -122.466615)",14155387992,"544_20180925","9/25/18",72,"544_20180925_103109","Unclean or unsanitary food contact surfaces","High Risk"
39862,"Trader Joe's #236","265 Winston Dr",94132,37.726891,-122.475673,"(37.726891, -122.475673)",14155661835,"39862_20151002","10/2/15",89,"39862_20151002_103103","High risk food holding temperature","High Risk"
2766,"TAQUERIA GUADALAJARA","4798 MISSION",94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,"2766_20160502","5/2/16",67,"2766_20160502_103105","Improper cooling methods","High Risk"
544,"THAI TIME RESTAURANT","315 08th Ave",94118,37.782534,-122.466615,"(37.782534, -122.466615)",14155387992,"544_20180925","9/25/18",72,"544_20180925_103115","Other high risk violation","High Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20180625","6/25/18",77,"3651_20180625_103102","Unclean hands or improper use of gloves","High Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20171024","10/24/17",76,"4864_20171024_103103","High risk food holding temperature","High Risk"
69753,"Sift Cupcake & Dessert Bar","2411 California St",94115,37.788834,-122.43402,"(37.788834, -122.43402)",14155503030,"69753_20180730","7/30/18",87,"69753_20180730_103114","High risk vermin infestation","High Risk"
2002,"PANDA EXPRESS","3251 20th Ave 250H",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155731403,"2002_20171227","12/27/17",89,"2002_20171227_103102","Unclean hands or improper use of gloves","High Risk"
2808,"NEW EMMY'S RESTAURANT","1923 OCEAN Ave",94127,37.725404,-122.462776,"(37.725404, -122.462776)",14155728615,"2808_20160426","4/26/16",74,"2808_20160426_103102","Unclean hands or improper use of gloves","High Risk"
1778,"Academy Bar & Kitchen","1800 Fillmore St",94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155771800,"1778_20180927","9/27/18",91,"1778_20180927_103109","Unclean or unsanitary food contact surfaces","High Risk"
272,"ON THE BRIDGE","1581 Webster St #206",94115,37.785227,-122.431472,"(37.785227, -122.431472)",14155927765,"272_20160517","5/17/16",78,"272_20160517_103114","High risk vermin infestation","High Risk"
3616,"THE LIBERTIES IRISH BAR & REST.","0994 GUERRERO St",94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,"3616_20180126","1/26/18",87,"3616_20180126_103109","Unclean or unsanitary food contact surfaces","High Risk"
1724,"CAFE MUMS","1800 SUTTER St",94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155936986,"1724_20161026","10/26/16",83,"1724_20161026_103114","High risk vermin infestation","High Risk"
67552,"Namu Gaji","499 Dolores St",94110,37.761554,-122.425956,"(37.761554, -122.425956)",14155436268,"67552_20171004","10/4/17",85,"67552_20171004_103109","Unclean or unsanitary food contact surfaces","High Risk"
2766,"TAQUERIA GUADALAJARA","4798 MISSION",94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,"2766_20160502","5/2/16",67,"2766_20160502_103109","Unclean or unsanitary food contact surfaces","High Risk"
71286,"21 Taste House","1109 Ocean Ave",94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,"71286_20160223","2/23/16",85,"71286_20160223_103109","Unclean or unsanitary food contact surfaces","High Risk"
69195,"Center Cafe","205 13th St",94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,"69195_20160429","4/29/16",76,"69195_20160429_103103","High risk food holding temperature","High Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20170905","9/5/17",73,"3862_20170905_103105","Improper cooling methods","High Risk"
2325,"THE CITRUS CLUB","1790 HAIGHT St",94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,"2325_20180615","6/15/18",72,"2325_20180615_103109","Unclean or unsanitary food contact surfaces","High Risk"
3253,"S F GOLF CLUB","1310 Junipero Serra Blvd",94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,"3253_20171229","12/29/17",87,"3253_20171229_103109","Unclean or unsanitary food contact surfaces","High Risk"
69195,"Center Cafe","205 13th St",94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,"69195_20160429","4/29/16",76,"69195_20160429_103102","Unclean hands or improper use of gloves","High Risk"
7645,"LUCKY PORK MARKET","2659 MISSION St",94110,37.754513,-122.418626,"(37.754513, -122.418626)",14155644805,"7645_20170728","7/28/17",81,"7645_20170728_103109","Unclean or unsanitary food contact surfaces","High Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20170426","4/26/17",72,"19373_20170426_103109","Unclean or unsanitary food contact surfaces","High Risk"
272,"ON THE BRIDGE","1581 Webster St #206",94115,37.785227,-122.431472,"(37.785227, -122.431472)",14155927765,"272_20160517","5/17/16",78,"272_20160517_103108","Contaminated or adulterated food","High Risk"
1300,"WE BE SUSHI","1071 VALENCIA St",94110,37.755824,-122.420986,"(37.755824, -122.420986)",14155820607,"1300_20171005","10/5/17",74,"1300_20171005_103102","Unclean hands or improper use of gloves","High Risk"
3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE","301 VAN NESS Ave",94102,37.778272,-122.420031,"(37.778272, -122.420031)",14155251932,"3929_20170406","4/6/17",83,"3929_20170406_103103","High risk food holding temperature","High Risk"
71373,"Golden River Restaurant","5827 GEARY Blvd",94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,"71373_20161031","10/31/16",52,"71373_20161031_103109","Unclean or unsanitary food contact surfaces","High Risk"
3317,"Pane e Vino Trattoria","1715 UNION St",94123,37.798063,-122.427637,"(37.798063, -122.427637)",14155442111,"3317_20180529","5/29/18",86,"3317_20180529_103103","High risk food holding temperature","High Risk"
29948,"Cafe Venue","67 05th St",94103,37.783074,-122.406922,"(37.783074, -122.406922)",14155541144,"29948_20160617","6/17/16",87,"29948_20160617_103105","Improper cooling methods","High Risk"
4978,"Angel's Market","1649 Castro St",94114,37.748214,-122.433746,"(37.748214, -122.433746)",14155648309,"4978_20171010","10/10/17",70,"4978_20171010_103114","High risk vermin infestation","High Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20170426","4/26/17",72,"19373_20170426_103105","Improper cooling methods","High Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20180103","1/3/18",73,"19373_20180103_103109","Unclean or unsanitary food contact surfaces","High Risk"
71373,"Golden River Restaurant","5827 GEARY Blvd",94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,"71373_20161031","10/31/16",52,"71373_20161031_103102","Unclean hands or improper use of gloves","High Risk"
4558,"KING'S BAKERY","2846 MISSION St",94110,37.751356,-122.418414,"(37.751356, -122.418414)",14155284550,"4558_20160620","6/20/16",89,"4558_20160620_103103","High risk food holding temperature","High Risk"
71373,"Golden River Restaurant","5827 GEARY Blvd",94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,"71373_20161031","10/31/16",52,"71373_20161031_103114","High risk vermin infestation","High Risk"
4864,"DRAGON CITY BAKERY & CAFE","2367 MISSION St",94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,"4864_20171024","10/24/17",76,"4864_20171024_103102","Unclean hands or improper use of gloves","High Risk"
1139,"MINI CAFE","28 VAN NESS",94102,37.775867,-122.419356,"(37.775867, -122.419356)",14155430177,"1139_20160620","6/20/16",80,"1139_20160620_103103","High risk food holding temperature","High Risk"
3256,"Connection, The","5740 MISSION St",94112,37.709737,-122.45007,"(37.709737, -122.45007)",14155336172,"3256_20161005","10/5/16",87,"3256_20161005_103114","High risk vermin infestation","High Risk"
1139,"MINI CAFE","28 VAN NESS",94102,37.775867,-122.419356,"(37.775867, -122.419356)",14155430177,"1139_20160620","6/20/16",80,"1139_20160620_103102","Unclean hands or improper use of gloves","High Risk"
3038,"TURK & LARKIN DELI","476 TURK St",94102,37.782458,-122.416873,"(37.782458, -122.416873)",14155776889,"3038_20160620","6/20/16",73,"3038_20160620_103114","High risk vermin infestation","High Risk"
61959,"Expressions Snack Bar","Pier 41",94133,37.808494,-122.412,"(37.808494, -122.412)",14155670266,"61959_20160620","6/20/16",91,"61959_20160620_103103","High risk food holding temperature","High Risk"
39113,"Green Papaya Restaurant","825 MISSION St",94103,37.783827,-122.405051,"(37.783827, -122.405051)",14155494237,"39113_20180319","3/19/18",91,"39113_20180319_103103","High risk food holding temperature","High Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20180625","6/25/18",77,"3651_20180625_103103","High risk food holding temperature","High Risk"
71373,"Golden River Restaurant","5827 GEARY Blvd",94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,"71373_20161031","10/31/16",52,"71373_20161031_103108","Contaminated or adulterated food","High Risk"
3055,"SAFEWAY STORES, INC. #995","1335 Webster St",94115,37.783253,-122.431034,"(37.783253, -122.431034)",14155924557,"3055_20170606","6/6/17",89,"3055_20170606_103105","Improper cooling methods","High Risk"
2974,"LEAPING LEMUR CAFE","1 ZOO Rd",94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757182,"2974_20160722","7/22/16",89,"2974_20160722_103103","High risk food holding temperature","High Risk"
63493,"The Golden West","8 Trinity Pl",94104,37.790053,-122.402586,"(37.790053, -122.402586)",14155270896,"63493_20171228","12/28/17",78,"63493_20171228_103114","High risk vermin infestation","High Risk"
64354,"San Francisco Poultry, Inc.","1199 Stockton St #A",94133,37.796583,-122.408413,"(37.796583, -122.408413)",14155421696,"64354_20160112","1/12/16",83,"64354_20160112_103102","Unclean hands or improper use of gloves","High Risk"
2766,"TAQUERIA GUADALAJARA","4798 MISSION",94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,"2766_20160502","5/2/16",67,"2766_20160502_103108","Contaminated or adulterated food","High Risk"
320,"NAPOLI PIZZA RESTAURANT","1045 POLK St",94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,"320_20160920","9/20/16",68,"320_20160920_103109","Unclean or unsanitary food contact surfaces","High Risk"
2974,"LEAPING LEMUR CAFE","1 ZOO Rd",94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757182,"2974_20180606","6/6/18",87,"2974_20180606_103109","Unclean or unsanitary food contact surfaces","High Risk"
3038,"TURK & LARKIN DELI","476 TURK St",94102,37.782458,-122.416873,"(37.782458, -122.416873)",14155776889,"3038_20160620","6/20/16",73,"3038_20160620_103102","Unclean hands or improper use of gloves","High Risk"
320,"NAPOLI PIZZA RESTAURANT","1045 POLK St",94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,"320_20160920","9/20/16",68,"320_20160920_103108","Contaminated or adulterated food","High Risk"
3038,"TURK & LARKIN DELI","476 TURK St",94102,37.782458,-122.416873,"(37.782458, -122.416873)",14155776889,"3038_20160620","6/20/16",73,"3038_20160620_103103","High risk food holding temperature","High Risk"
36589,"Catering With Style","2800 BRYANT St",94110,37.749603,-122.408928,"(37.749603, -122.408928)",14155201276,"36589_20180604","6/4/18",67,"36589_20180604_103114","High risk vermin infestation","High Risk"
3839,"EL TORO TAQUERIA","598 VALENCIA St",94110,37.763458,-122.421784,"(37.763458, -122.421784)",14155433351,"3839_20170721","7/21/17",81,"3839_20170721_103103","High risk food holding temperature","High Risk"
3065,"CHA-AM RESTAURANT","701 FOLSOM St",94107,37.783738,-122.398918,"(37.783738, -122.398918)",14155549710,"3065_20160901","9/1/16",83,"3065_20160901_103103","High risk food holding temperature","High Risk"
69195,"Center Cafe","205 13th St",94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,"69195_20170621","6/21/17",81,"69195_20170621_103103","High risk food holding temperature","High Risk"
3862,"IMPERIAL GARDEN SEAFOOD RESTAURANT","2626 SAN BRUNO Ave",94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,"3862_20170104","1/4/17",66,"3862_20170104_103109","Unclean or unsanitary food contact surfaces","High Risk"
1047,"PORK STORE CAFE","1451 HAIGHT St",94117,37.770063,-122.446247,"(37.770063, -122.446247)",14155866981,"1047_20160719","7/19/16",84,"1047_20160719_103104","Unauthorized or unsafe use of time as a public health control measure","High Risk"
5257,"LITTLE BAOBAB","3388 19th St",94110,37.760295,-122.418953,"(37.760295, -122.418953)",14155776209,"5257_20180925","9/25/18",87,"5257_20180925_103102","Unclean hands or improper use of gloves","High Risk"
3651,"PANCHO VILLA","3071 16th St",94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,"3651_20160708","7/8/16",81,"3651_20160708_103103","High risk food holding temperature","High Risk"
65051,"Mission Cheese","736 Valencia St",94110,37.761147,-122.421534,"(37.761147, -122.421534)",14155558667,"65051_20160621","6/21/16",87,"65051_20160621_103102","Unclean hands or improper use of gloves","High Risk"
1047,"PORK STORE CAFE","1451 HAIGHT St",94117,37.770063,-122.446247,"(37.770063, -122.446247)",14155866981,"1047_20160719","7/19/16",84,"1047_20160719_103103","High risk food holding temperature","High Risk"
1111,"SUBWAY 16604","753 POLK St",94109,37.783713,-122.419357,"(37.783713, -122.419357)",14155921055,"1111_20160621","6/21/16",87,"1111_20160621_103103","High risk food holding temperature","High Risk"
2325,"THE CITRUS CLUB","1790 HAIGHT St",94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,"2325_20180615","6/15/18",72,"2325_20180615_103103","High risk food holding temperature","High Risk"
5998,"CENTRO LATINO DE SAN FRANCISCO","1656 15th St",94103,37.766618,-122.421263,"(37.766618, -122.421263)",14155868758,"5998_20161013","10/13/16",93,"5998_20161013_103105","Improper cooling methods","High Risk"
5838,"HARVEY MILK ELEMENTARY SCHOOL","4235 19th St",94114,37.759173,-122.436488,"(37.759173, -122.436488)",14155246276,"5838_20161130","11/30/16",91,"5838_20161130_103102","Unclean hands or improper use of gloves","High Risk"
1426,"SWEET DELIGHT BAKERY","4476A MISSION",94112,37.726117,-122.433817,"(37.726117, -122.433817)",14155336786,"1426_20160509","5/9/16",67,"1426_20160509_103109","Unclean or unsanitary food contact surfaces","High Risk"
