"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
5955,"SF CHRISTIAN DAY SCHOOL","25 WHITTIER St",94112,37.709896,-122.448082,"(37.709896, -122.448082)",14155581117,"5955_20151023","10/23/15",100,"","",""
5032,"MITCHELLS ICE CREAM","688 SAN JOSE Ave",94110,37.744122,-122.422722,"(37.744122, -122.422722)",14155642300,"5032_20160226","2/26/16",100,"","",""
4434,"NOE VALLEY BAKERY & BREAD CO.","4073 24th St",94114,37.751314,-122.433409,"(37.751314, -122.433409)",14155551405,"4434_20151109","11/9/15",100,"","",""
7664,"NORM'S MARKET","2201 BRYANT St",94110,37.759045,-122.409726,"(37.759045, -122.409726)",14155643031,"7664_20151105","11/5/15",100,"","",""
6021,"POTRERO HILL NEIGHBORHOOD House","953 De Haro St",94107,37.758134,-122.400926,"(37.758134, -122.400926)",14155828080,"6021_20151026","10/26/15",100,"","",""
5829,"LAFAYETTE ELEMENTARY SCHOOL","4545 ANZA St",94121,37.777603,-122.49649,"(37.777603, -122.49649)",14155758483,"5829_20171020","10/20/17",100,"","",""
27306,"Guerrero Market","701 Guerrero St",94110,37.759824,-122.423577,"(37.759824, -122.423577)",14155642530,"27306_20151019","10/19/15",100,"","",""
5893,"CLEVELAND ELEMENTARY SCHOOL","455 ATHENS St",94112,37.720765,-122.429004,"(37.720765, -122.429004)",14155464709,"5893_20151109","11/9/15",100,"","",""
276,"CORSAGNA","1668 UNION St",94123,37.79826,-122.426748,"(37.79826, -122.426748)",14155770527,"276_20151103","11/3/15",100,"","",""
62551,"Hotel Nikko-San Francisco - Harmony Room","222 Mason St,  B1st Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62551_20171026","10/26/17",100,"","",""
902,"MARCELLO'S PIZZA","420 CASTRO St",94114,37.762057,-122.435145,"(37.762057, -122.435145)",14155863900,"902_20180619","6/19/18",100,"","",""
5837,"MCKINLEY ELEMENTARY SCHOOL","1025 14th St",94114,37.767231,-122.436377,"(37.767231, -122.436377)",14155246300,"5837_20171031","10/31/17",100,"","",""
2840,"THE OLYMPIC CLUB AT LAKESIDE","599 SKYLINE Blvd",94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404300,"2840_20180809","8/9/18",100,"","",""
5874,"HARTE ELEMENTARY SCHOOL","1035 GILMAN Ave",94124,37.718746,-122.389105,"(37.718746, -122.389105)",14155331520,"5874_20160404","4/4/16",100,"","",""
62552,"Hotel Nikko SF - Banquet Prep/Service Room","222 Mason St, 3rd Floor",94102,37.785648,-122.409497,"(37.785648, -122.409497)",14155391111,"62552_20171026","10/26/17",100,"","",""
2971,"ST MARY'S HOSPITAL CAFETERIA","450 STANYAN St L-B",94117,37.773657,-122.454417,"(37.773657, -122.454417)",14155755666,"2971_20180112","1/12/18",100,"","",""
6748,"West Portal Nutrition Center","163 West Portal Ave",94127,37.739147,-122.467661,"(37.739147, -122.467661)",14155660700,"6748_20171030","10/30/17",100,"","",""
7689,"UNOCAL 76  PACIFIC ENTERPRISES","999 OCEAN Ave",94112,37.723133,-122.452707,"(37.723133, -122.452707)",14155588296,"7689_20160211","2/11/16",100,"","",""
276,"CORSAGNA","1668 UNION St",94123,37.79826,-122.426748,"(37.79826, -122.426748)",14155770527,"276_20171103","11/3/17",100,"","",""
5814,"FAIRMOUNT ELEMENTARY SCHOOL","65 CHENERY St",94131,37.740395,-122.425576,"(37.740395, -122.425576)",14155695669,"5814_20160322","3/22/16",100,"","",""
35340,"Cornerstone Academy","501 Cambridge St",94134,37.724683,-122.41765,"(37.724683, -122.41765)",14155585183,"35340_20151116","11/16/15",100,"","",""
7095,"ABE'S MARKET","378 FILLMORE St",94117,37.772822,-122.430498,"(37.772822, -122.430498)",14155862576,"7095_20160304","3/4/16",98,"","",""
5818,"MISSION ED. CENTER ELEMENTARY","1670 NOE St",94131,37.742294,-122.43104,"(37.742294, -122.43104)",14155695313,"5818_20171031","10/31/17",100,"","",""
323,"WAYO","1407 VAN NESS Ave",94109,37.788609,-122.42213,"(37.788609, -122.42213)",14155478369,"323_20160112","1/12/16",100,"","",""
5849,"NEW TRADITIONS ALTERNATIVE SCHOOL","2049 GROVE St",94117,37.774333,-122.450327,"(37.774333, -122.450327)",14155758490,"5849_20160325","3/25/16",96,"","",""
5834,"Presidio Middle School","450 30th Ave",94121,37.780823,-122.490105,"(37.780823, -122.490105)",14155758435,"5834_20160323","3/23/16",92,"","",""
5853,"RAOUL WALLENBERG HIGH SCHOOL","40 VEGA St",94115,37.780133,-122.445864,"(37.780133, -122.445864)",14155743469,"5853_20160325","3/25/16",100,"","",""
69237,"SPRESSA","51 Cambon Dr",94132,37.718254,-122.474427,"(37.718254, -122.474427)",14155231520,"69237_20160325","3/25/16",100,"","",""
67187,"Chipotle Mexican Grill #1560","333 Jefferson St #104",94133,37.807923,-122.417887,"(37.807923, -122.417887)",14155503533,"67187_20180614","6/14/18",100,"","",""
5271,"McCALL ASSOCIATES","2720 17th St",94110,37.764359,-122.410594,"(37.764359, -122.410594)",14155439871,"5271_20180403","4/3/18",100,"","",""
5849,"NEW TRADITIONS ALTERNATIVE SCHOOL","2049 GROVE St",94117,37.774333,-122.450327,"(37.774333, -122.450327)",14155758490,"5849_20171031","10/31/17",100,"","",""
5843,"HOOVER MIDDLE SCHOOL","2290 14th Ave",94116,37.745374,-122.470308,"(37.745374, -122.470308)",14155752783,"5843_20171031","10/31/17",100,"","",""
5808,"BALBOA HIGH SCHOOL","1000 CAYUGA Ave",94112,37.722067,-122.43983,"(37.722067, -122.43983)",14155464090,"5808_20151014","10/14/15",100,"","",""
6015,"Telegraph Hill Senior Meals Program","660 Lombard St",94133,37.802918,-122.412494,"(37.802918, -122.412494)",14155426443,"6015_20171102","11/2/17",100,"","",""
5888,"Bryant Elementary School","2641 25th St",94110,37.751776,-122.404626,"(37.751776, -122.404626)",14155695875,"5888_20160408","4/8/16",100,"","",""
65291,"CMPC - St. Lukes Cafeteria","3555 Cesar Chavez St",94110,37.748044,-122.42125,"(37.748044, -122.42125)",14155646596,"65291_20171102","11/2/17",100,"","",""
5993,"JACKIE CHAN SENIOR CENTER","5757 Geary Blvd",94121,37.780174,-122.481229,"(37.780174, -122.481229)",14155661890,"5993_20160815","8/15/16",100,"","",""
5825,"GUADALUPE ELEMENTARY SCHOOL","859 PRAGUE St",94112,37.710464,-122.434202,"(37.710464, -122.434202)",14155464718,"5825_20151009","10/9/15",100,"","",""
67584,"Stow Lake Boathouse Company","GOLDEN GATE PARK",94132,37.721453,-122.48629,"(37.721453, -122.48629)",14155387059,"67584_20180413","4/13/18",100,"","",""
63651,"SFDH - Employee Cafeteria","450 Powell St Basement",94102,37.788918,-122.408507,"(37.788918, -122.408507)",14155397755,"63651_20180418","4/18/18",100,"","",""
63049,"Noodle City","1165 Powell St",94108,37.795534,-122.409893,"(37.795534, -122.409893)",14155981123,"63049_20160114","1/14/16",100,"","",""
5855,"SOTA (SCHOOL OF THE ARTS)","555 Portola Dr",94131,37.745674,-122.45085,"(37.745674, -122.45085)",14155695700,"5855_20171115","11/15/17",100,"","",""
5837,"MCKINLEY ELEMENTARY SCHOOL","1025 14th St",94114,37.767231,-122.436377,"(37.767231, -122.436377)",14155246300,"5837_20180418","4/18/18",100,"","",""
5888,"Bryant Elementary School","2641 25th St",94110,37.751776,-122.404626,"(37.751776, -122.404626)",14155695875,"5888_20180222","2/22/18",100,"","",""
4438,"DIANA MARKET #2","282 09th St",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863189,"4438_20180126","1/26/18",100,"","",""
63918,"Cotogna","490 Pacific Ave",94133,37.797378,-122.403344,"(37.797378, -122.403344)",14155778507,"63918_20180424","4/24/18",100,"","",""
6348,"Castro Street Chevron","2399 Market St",94114,37.762857,-122.434755,"(37.762857, -122.434755)",14155622570,"6348_20171108","11/8/17",100,"","",""
5841,"JEFFERSON ELEMENTARY SCHOOL","1725 IRVING St",94122,37.763543,-122.476332,"(37.763543, -122.476332)",14155752821,"5841_20171129","11/29/17",100,"","",""
5171,"CHRIST UNITED PRESBYTERIAN CHU","1700 SUTTER St",94115,37.786771,-122.42839,"(37.786771, -122.42839)",14155563988,"5171_20180820","8/20/18",100,"","",""
5802,"LOWELL HIGH SCHOOL","1101 EUCALYPTUS Dr",94132,37.731027,-122.483578,"(37.731027, -122.483578)",14155752748,"5802_20180201","2/1/18",100,"","",""
5226,"Project Open Hand","730 Polk St",94109,37.783583,-122.419191,"(37.783583, -122.419191)",14155442460,"5226_20180125","1/25/18",100,"","",""
5959,"ST. JOHN'S SNACK BAR","925 CHENERY St",94131,37.735264,-122.437679,"(37.735264, -122.437679)",14155586144,"5959_20180403","4/3/18",100,"","",""
63049,"Noodle City","1165 Powell St",94108,37.795534,-122.409893,"(37.795534, -122.409893)",14155981123,"63049_20171129","11/29/17",100,"","",""
5898,"MONROE ELEMENTARY SCHOOL","260 MADRID St",94112,37.725199,-122.430106,"(37.725199, -122.430106)",14155464736,"5898_20180202","2/2/18",100,"","",""
5894,"SAN FRANCISCO COMMUNITY ELEM.SCHOOL","125 EXCELSIOR Ave",94112,37.725657,-122.432348,"(37.725657, -122.432348)",14155464739,"5894_20180202","2/2/18",100,"","",""
63618,"Contraband Coffee LLC","1415 Larkin St",94109,37.790933,-122.41914,"(37.790933, -122.41914)",14155221520,"63618_20180201","2/1/18",100,"","",""
6019,"KIMOCHI HOME","1531 SUTTER St",94115,37.786944,-122.426377,"(37.786944, -122.426377)",14155926821,"6019_20180425","4/25/18",100,"","",""
2132,"B & M MEI SING RESTAURANT","62 02nd St",94105,37.788453,-122.400466,"(37.788453, -122.400466)",14155772888,"2132_20180427","4/27/18",100,"","",""
5855,"SOTA (SCHOOL OF THE ARTS)","555 Portola Dr",94131,37.745674,-122.45085,"(37.745674, -122.45085)",14155695700,"5855_20171117","11/17/17",100,"","",""
5824,"S.F. International High School","1050 YORK St",94110,37.755257,-122.408455,"(37.755257, -122.408455)",14155695780,"5824_20160407","4/7/16",100,"","",""
5897,"BRET HARTE CHILDREN'S CENTER","950 HOLLISTER Ave",94124,37.718375,-122.390006,"(37.718375, -122.390006)",14155331545,"5897_20160404","4/4/16",100,"","",""
5807,"SHERIDAN ELEMENTARY SCHOOL","431 CAPITOL Ave",94112,37.714304,-122.459115,"(37.714304, -122.459115)",14155464743,"5807_20160406","4/6/16",100,"","",""
5858,"DREW ELEMENTARY SCHOOL","50 POMONA Ave",94124,37.731736,-122.393522,"(37.731736, -122.393522)",14155331526,"5858_20160404","4/4/16",100,"","",""
5821,"MOSCONE ELEMENTARY SCHOOL","2576 HARRISON St",94110,37.756231,-122.412293,"(37.756231, -122.412293)",14155695736,"5821_20160407","4/7/16",100,"","",""
5895,"Downtown High School","693 VERMONT St",94107,37.761354,-122.404146,"(37.761354, -122.404146)",14155695866,"5895_20160406","4/6/16",100,"","",""
5852,"CARVER ELEMENTARY SCHOOL","1360 OAKDALE Ave",94124,37.732408,-122.386391,"(37.732408, -122.386391)",14155331540,"5852_20170908","9/8/17",100,"","",""
63079,"G. L. Alfieri, LLC","1 Ferry Building",94111,37.795225,-122.39377,"(37.795225, -122.39377)",14159533448,"63079_20170707","7/7/17",100,"","",""
5858,"DREW ELEMENTARY SCHOOL","50 POMONA Ave",94124,37.731736,-122.393522,"(37.731736, -122.393522)",14155331526,"5858_20170908","9/8/17",100,"","",""
276,"CORSAGNA","1668 UNION St",94123,37.79826,-122.426748,"(37.79826, -122.426748)",14155770527,"276_20170512","5/12/17",100,"","",""
5895,"Downtown High School","693 VERMONT St",94107,37.761354,-122.404146,"(37.761354, -122.404146)",14155695866,"5895_20170206","2/6/17",100,"","",""
5839,"ALICE FONG YU ELEMENTARY SCHOOL","1541 12th Ave",94122,37.759386,-122.469292,"(37.759386, -122.469292)",14155752764,"5839_20170215","2/15/17",100,"","",""
5805,"ORTEGA ELEMENTARY SCHOOL","400  St",94132,37.716156,-122.466248,"(37.716156, -122.466248)",14155464726,"5805_20151016","10/16/15",100,"","",""
5888,"Bryant Elementary School","2641 25th St",94110,37.751776,-122.404626,"(37.751776, -122.404626)",14155695875,"5888_20170208","2/8/17",100,"","",""
5843,"HOOVER MIDDLE SCHOOL","2290 14th Ave",94116,37.745374,-122.470308,"(37.745374, -122.470308)",14155752783,"5843_20170215","2/15/17",100,"","",""
27306,"Guerrero Market","701 Guerrero St",94110,37.759824,-122.423577,"(37.759824, -122.423577)",14155642530,"27306_20180503","5/3/18",100,"","",""
2002,"PANDA EXPRESS","3251 20th Ave 250H",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155731403,"2002_20160225","2/25/16",100,"","",""
5858,"DREW ELEMENTARY SCHOOL","50 POMONA Ave",94124,37.731736,-122.393522,"(37.731736, -122.393522)",14155331526,"5858_20170207","2/7/17",100,"","",""
7517,"Discount Grocers","1203 Polk St",94109,37.787924,-122.420164,"(37.787924, -122.420164)",14155927385,"7517_20170410","4/10/17",100,"","",""
64354,"San Francisco Poultry, Inc.","1199 Stockton St #A",94133,37.796583,-122.408413,"(37.796583, -122.408413)",14155421696,"64354_20170111","1/11/17",100,"","",""
5860,"June Jordan","325 La Grande Ave",94112,37.719719,-122.425581,"(37.719719, -122.425581)",14155464547,"5860_20180202","2/2/18",100,"","",""
5898,"MONROE ELEMENTARY SCHOOL","260 MADRID St",94112,37.725199,-122.430106,"(37.725199, -122.430106)",14155464736,"5898_20170210","2/10/17",100,"","",""
7112,"NICK'S SUPER MARKET","144 PAGE St",94117,37.774017,-122.423184,"(37.774017, -122.423184)",14155867928,"7112_20170119","1/19/17",100,"","",""
63077,"Aroma Tea Shop","845 Washington St",94108,37.795033,-122.407368,"(37.795033, -122.407368)",14155366588,"63077_20170706","7/6/17",96,"","",""
5808,"BALBOA HIGH SCHOOL","1000 CAYUGA Ave",94112,37.722067,-122.43983,"(37.722067, -122.43983)",14155464090,"5808_20170209","2/9/17",100,"","",""
5958,"ST. THOMAS THE APOSTLE","3801 BALBOA St",94121,37.775573,-122.499709,"(37.775573, -122.499709)",14155263257,"5958_20170501","5/1/17",100,"","",""
5859,"BURTON HIGH SCHOOL","400 MANSELL St",94134,37.720656,-122.405108,"(37.720656, -122.405108)",14155464570,"5859_20180208","2/8/18",100,"","",""
1341,"SPIKE'S COFFEES & TEAS","4117 19th St",94114,37.759253,-122.43503,"(37.759253, -122.43503)",14155625573,"1341_20170901","9/1/17",100,"","",""
5829,"LAFAYETTE ELEMENTARY SCHOOL","4545 ANZA St",94121,37.777603,-122.49649,"(37.777603, -122.49649)",14155758483,"5829_20170501","5/1/17",100,"","",""
5850,"Zaida T. Rodriguez (ZTR) Child Development Center","2950  Mission St",94110,37.749837,-122.418255,"(37.749837, -122.418255)",14155695844,"5850_20170912","9/12/17",100,"","",""
63049,"Noodle City","1165 Powell St",94108,37.795534,-122.409893,"(37.795534, -122.409893)",14155981123,"63049_20170113","1/13/17",100,"","",""
5893,"CLEVELAND ELEMENTARY SCHOOL","455 ATHENS St",94112,37.720765,-122.429004,"(37.720765, -122.429004)",14155464709,"5893_20170214","2/14/17",100,"","",""
5825,"GUADALUPE ELEMENTARY SCHOOL","859 PRAGUE St",94112,37.710464,-122.434202,"(37.710464, -122.434202)",14155464718,"5825_20170214","2/14/17",100,"","",""
5871,"CHAVEZ ELEMENTARY SCHOOL","825 SHOTWELL St",94110,37.754805,-122.415376,"(37.754805, -122.415376)",14155695765,"5871_20170207","2/7/17",100,"","",""
4438,"DIANA MARKET #2","282 09th St",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863189,"4438_20170221","2/21/17",100,"","",""
6348,"Castro Street Chevron","2399 Market St",94114,37.762857,-122.434755,"(37.762857, -122.434755)",14155622570,"6348_20180828","8/28/18",100,"","",""
5860,"June Jordan","325 La Grande Ave",94112,37.719719,-122.425581,"(37.719719, -122.425581)",14155464547,"5860_20170915","9/15/17",100,"","",""
6348,"Castro Street Chevron","2399 Market St",94114,37.762857,-122.434755,"(37.762857, -122.434755)",14155622570,"6348_20170119","1/19/17",100,"","",""
4884,"LUCCA RAVIOLI CO","1100 VALENCIA St",94110,37.755177,-122.420995,"(37.755177, -122.420995)",14155645581,"4884_20170209","2/9/17",100,"","",""
5808,"BALBOA HIGH SCHOOL","1000 CAYUGA Ave",94112,37.722067,-122.43983,"(37.722067, -122.43983)",14155464090,"5808_20180206","2/6/18",100,"","",""
5827,"HILLCREST ELEMENTARY SCHOOL","810 SILVER Ave",94134,37.729016,-122.419253,"(37.729016, -122.419253)",14155464722,"5827_20180202","2/2/18",98,"","",""
4630,"Zanze's Cheesecake","2405 Ocean Ave",94127,37.730139,-122.469855,"(37.730139, -122.469855)",14155332264,"4630_20180629","6/29/18",100,"","",""
5894,"SAN FRANCISCO COMMUNITY ELEM.SCHOOL","125 EXCELSIOR Ave",94112,37.725657,-122.432348,"(37.725657, -122.432348)",14155464739,"5894_20170210","2/10/17",100,"","",""
5830,"Theodore Roosevelt Middle School","460 Arguello Blvd",94118,37.782383,-122.458926,"(37.782383, -122.458926)",14155758446,"5830_20170125","1/25/17",100,"","",""
5891,"FILIPINO ED. CTR ELEMENTARY SCHOOL","824 HARRISON St",94103,37.780295,-122.400308,"(37.780295, -122.400308)",14155297966,"5891_20170905","9/5/17",100,"","",""
7517,"Discount Grocers","1203 Polk St",94109,37.787924,-122.420164,"(37.787924, -122.420164)",14155927385,"7517_20180627","6/27/18",100,"","",""
276,"CORSAGNA","1668 UNION St",94123,37.79826,-122.426748,"(37.79826, -122.426748)",14155770527,"276_20180507","5/7/18",100,"","",""
5810,"DENMAN MIDDLE SCHOOL","241 ONEIDA St",94112,37.721825,-122.442876,"(37.721825, -122.442876)",14155464535,"5810_20170914","9/14/17",100,"","",""
5997,"STONESTOWN FAMILY YMCA (SR. ANNEX)","3150 20th Ave",94132,37.730576,-122.47588,"(37.730576, -122.47588)",14155247715,"5997_20170523","5/23/17",100,"","",""
5802,"LOWELL HIGH SCHOOL","1101 EUCALYPTUS Dr",94132,37.731027,-122.483578,"(37.731027, -122.483578)",14155752748,"5802_20170126","1/26/17",100,"","",""
5824,"S.F. International High School","1050 YORK St",94110,37.755257,-122.408455,"(37.755257, -122.408455)",14155695780,"5824_20170210","2/10/17",100,"","",""
5823,"WEBSTER ELEMENTARY SCHOOL","465 MISSOURI St",94107,37.760474,-122.396296,"(37.760474, -122.396296)",14155695787,"5823_20170918","9/18/17",100,"","",""
1265,"STARBUCKS COFFEE CO.","744 IRVING St",94122,37.764088,-122.465981,"(37.764088, -122.465981)",14155850888,"1265_20170630","6/30/17",100,"","",""
5951,"ST. THOMAS MORE","50 THOMAS MORE Way",94132,37.712259,-122.47308,"(37.712259, -122.47308)",14155330100,"5951_20170901","9/1/17",100,"","",""
5893,"CLEVELAND ELEMENTARY SCHOOL","455 ATHENS St",94112,37.720765,-122.429004,"(37.720765, -122.429004)",14155464709,"5893_20170915","9/15/17",100,"","",""
7689,"UNOCAL 76  PACIFIC ENTERPRISES","999 OCEAN Ave",94112,37.723133,-122.452707,"(37.723133, -122.452707)",14155588296,"7689_20170531","5/31/17",100,"","",""
5804,"JUNIPERO SERRA ELEMENTARY SCHOOL","625 HOLLY PARK Cir",94110,37.736683,-122.421132,"(37.736683, -122.421132)",14155695685,"5804_20170208","2/8/17",100,"","",""
6019,"KIMOCHI HOME","1531 SUTTER St",94115,37.786944,-122.426377,"(37.786944, -122.426377)",14155926821,"6019_20170405","4/5/17",100,"","",""
5897,"BRET HARTE CHILDREN'S CENTER","950 HOLLISTER Ave",94124,37.718375,-122.390006,"(37.718375, -122.390006)",14155331545,"5897_20170217","2/17/17",100,"","",""
5877,"CLAIRE LILIENTHAL SCHOOL-MADISON CA","3950 SACRAMENTO St",94118,37.786808,-122.458014,"(37.786808, -122.458014)",14155758603,"5877_20170214","2/14/17",100,"","",""
2061,"ATAMI SUSHI BAR & GRILL","1662 LOMBARD St",94123,37.800788,-122.428894,"(37.800788, -122.428894)",14155611958,"2061_20170606","6/6/17",100,"","",""
62060,"Cozy Cable Car Cafe","519 Powell St",94108,37.789521,-122.408736,"(37.789521, -122.408736)",14155983097,"62060_20180502","5/2/18",100,"","",""
5814,"FAIRMOUNT ELEMENTARY SCHOOL","65 CHENERY St",94131,37.740395,-122.425576,"(37.740395, -122.425576)",14155695669,"5814_20170117","1/17/17",100,"","",""
5849,"NEW TRADITIONS ALTERNATIVE SCHOOL","2049 GROVE St",94117,37.774333,-122.450327,"(37.774333, -122.450327)",14155758490,"5849_20170301","3/1/17",100,"","",""
14971,"San Francisco Public Montessori","2340 Jackson St",94115,37.792628,-122.433514,"(37.792628, -122.433514)",14155743768,"14971_20170905","9/5/17",100,"","",""
5891,"FILIPINO ED. CTR ELEMENTARY SCHOOL","824 HARRISON St",94103,37.780295,-122.400308,"(37.780295, -122.400308)",14155297966,"5891_20180209","2/9/18",100,"","",""
11610,"On Lok","225 30th St",94131,37.742129,-122.425006,"(37.742129, -122.425006)",14155644359,"11610_20170823","8/23/17",98,"","",""
5860,"June Jordan","325 La Grande Ave",94112,37.719719,-122.425581,"(37.719719, -122.425581)",14155464547,"5860_20170224","2/24/17",100,"","",""
5907,"LILIENTHAL ELEMENTARY SCHOOL","3630 DIVISADERO St",94118,37.803537,-122.443547,"(37.803537, -122.443547)",14155743516,"5907_20170322","3/22/17",100,"","",""
5812,"Zaida T. Rodriguez (ZTR) Annex Child Development Center","421  BARTLETT St",94110,37.750243,-122.419293,"(37.750243, -122.419293)",14155695844,"5812_20170912","9/12/17",100,"","",""
5814,"FAIRMOUNT ELEMENTARY SCHOOL","65 CHENERY St",94131,37.740395,-122.425576,"(37.740395, -122.425576)",14155695669,"5814_20170823","8/23/17",100,"","",""
27801,"Hive Coffee Bar","540 Howard St",94105,37.787764,-122.397089,"(37.787764, -122.397089)",14155979942,"27801_20170510","5/10/17",91,"","",""
5819,"MIRALOMA ELEMENTARY SCHOOL","175 OMAR Way",94127,37.739266,-122.450227,"(37.739266, -122.450227)",14155464734,"5819_20170324","3/24/17",100,"","",""
5852,"CARVER ELEMENTARY SCHOOL","1360 OAKDALE Ave",94124,37.732408,-122.386391,"(37.732408, -122.386391)",14155331540,"5852_20170207","2/7/17",100,"","",""
5794,"LINCOLN HIGH SCHOOL","2162 24th Ave",94116,37.747228,-122.481299,"(37.747228, -122.481299)",14155752700,"5794_20170223","2/23/17",100,"","",""
69237,"SPRESSA","51 Cambon Dr",94132,37.718254,-122.474427,"(37.718254, -122.474427)",14155231520,"69237_20170331","3/31/17",100,"","",""
5185,"260 Golden Gate Family Residence","260 Golden Gate Ave",94102,37.781792,-122.414891,"(37.781792, -122.414891)",14155299930,"5185_20170215","2/15/17",100,"","",""
5867,"MALCOLM X ELEMENTARY SCHOOL","350 Harbor Rd",94124,37.733741,-122.380619,"(37.733741, -122.380619)",14155695950,"5867_20170207","2/7/17",100,"","",""
5870,"CARMICHAEL ELEMENTARY SCHOOL","55 SHERMAN St",94103,37.776948,-122.406342,"(37.776948, -122.406342)",14155246294,"5870_20180209","2/9/18",100,"","",""
5837,"MCKINLEY ELEMENTARY SCHOOL","1025 14th St",94114,37.767231,-122.436377,"(37.767231, -122.436377)",14155246300,"5837_20170317","3/17/17",100,"","",""
1341,"SPIKE'S COFFEES & TEAS","4117 19th St",94114,37.759253,-122.43503,"(37.759253, -122.43503)",14155625573,"1341_20180827","8/27/18",100,"","",""
5834,"Presidio Middle School","450 30th Ave",94121,37.780823,-122.490105,"(37.780823, -122.490105)",14155758435,"5834_20170928","9/28/17",100,"","",""
6686,"Chevron #1539","1288 19th Ave",94122,37.763802,-122.477186,"(37.763802, -122.477186)",14155731044,"6686_20180212","2/12/18",100,"","",""
5895,"Downtown High School","693 VERMONT St",94107,37.761354,-122.404146,"(37.761354, -122.404146)",14155695866,"5895_20180202","2/2/18",100,"","",""
2455,"MUDDY WATERS","521 VALENCIA St",94110,37.764484,-122.421815,"(37.764484, -122.421815)",14155868006,"2455_20180501","5/1/18",100,"","",""
4952,"CHEVRON STATIONS INC. #1727","2998 SAN JOSE Ave",94112,37.711558,-122.45561,"(37.711558, -122.45561)",14155581146,"4952_20180509","5/9/18",100,"","",""
6037,"CASTRO SENIOR CENTER","110 Diamond St",94114,37.760317,-122.437185,"(37.760317, -122.437185)",14155863507,"6037_20171204","12/4/17",100,"","",""
3769,"BURGER KING","35 POWELL St",94102,37.785094,-122.407785,"(37.785094, -122.407785)",14155511515,"3769_20180705","7/5/18",100,"","",""
9436,"Assab","2845 Geary Blvd",94118,37.782016,-122.450026,"(37.782016, -122.450026)",14155829500,"9436_20171206","12/6/17",100,"","",""
5898,"MONROE ELEMENTARY SCHOOL","260 MADRID St",94112,37.725199,-122.430106,"(37.725199, -122.430106)",14155464736,"5898_20170927","9/27/17",100,"","",""
4841,"STARBUCKS COFFEE #9215","350 PARNASSUS Ave",94117,37.764027,-122.456159,"(37.764027, -122.456159)",14155240256,"4841_20171205","12/5/17",100,"","",""
5851,"ROOFTOP SCHOOL","443 Burnett Ave",94131,37.754685,-122.443967,"(37.754685, -122.443967)",14155695692,"5851_20180424","4/24/18",100,"","",""
5839,"ALICE FONG YU ELEMENTARY SCHOOL","1541 12th Ave",94122,37.759386,-122.469292,"(37.759386, -122.469292)",14155752764,"5839_20180424","4/24/18",100,"","",""
5894,"SAN FRANCISCO COMMUNITY ELEM.SCHOOL","125 EXCELSIOR Ave",94112,37.725657,-122.432348,"(37.725657, -122.432348)",14155464739,"5894_20170927","9/27/17",100,"","",""
5838,"HARVEY MILK ELEMENTARY SCHOOL","4235 19th St",94114,37.759173,-122.436488,"(37.759173, -122.436488)",14155246276,"5838_20180221","2/21/18",100,"","",""
5871,"CHAVEZ ELEMENTARY SCHOOL","825 SHOTWELL St",94110,37.754805,-122.415376,"(37.754805, -122.415376)",14155695765,"5871_20180222","2/22/18",100,"","",""
14971,"San Francisco Public Montessori","2340 Jackson St",94115,37.792628,-122.433514,"(37.792628, -122.433514)",14155743768,"14971_20180220","2/20/18",100,"","",""
5955,"SF CHRISTIAN DAY SCHOOL","25 WHITTIER St",94112,37.709896,-122.448082,"(37.709896, -122.448082)",14155581117,"5955_20180220","2/20/18",100,"","",""
5807,"SHERIDAN ELEMENTARY SCHOOL","431 CAPITOL Ave",94112,37.714304,-122.459115,"(37.714304, -122.459115)",14155464743,"5807_20180214","2/14/18",100,"","",""
5907,"LILIENTHAL ELEMENTARY SCHOOL","3630 DIVISADERO St",94118,37.803537,-122.443547,"(37.803537, -122.443547)",14155743516,"5907_20180220","2/20/18",100,"","",""
5835,"Rosa Parks Elementary School","1501 O'Farrell St",94115,37.783604,-122.430141,"(37.783604, -122.430141)",14155745519,"5835_20180717","7/17/18",100,"","",""
